ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
62691                                                                                           18
62692                                                                                           18
62693                                                                                           18
62694                                                                                           18
62695                                                                                           18
62701                                                                                           13
62702                                                                                        13,18
62703                                                                                        13,18
62704                                                                                        13,18
62707                                                                                        13,18
62711                                                                                        13,18
62712                                                                                        13,18
62801                                                                                        12,15
62803                                                                                           15
62806                                                                                           15
62807                                                                                           15
62808                                                                                        12,15
62809                                                                                           15
62810                                                                                        12,15
62811                                                                                           15
62812                                                                                           12
62814                                                                                        12,15
62815                                                                                           15
62816                                                                                           12
62817                                                                                           15
62818                                                                                           15
62819                                                                                           12
62820                                                                                           15
62821                                                                                           15
62822                                                                                           12
62823                                                                                           15
62824                                                                                           15
62825                                                                                           12
62827                                                                                           15
62828                                                                                           15
62829                                                                                           15
62830                                                                                        12,15
62831                                                                                        12,15
62832                                                                                           12
62833                                                                                           15
62835                                                                                           15
62836                                                                                           12
62837                                                                                           15
62838                                                                                           15
62839                                                                                           15
62841                                                                                           12
62842                                                                                           15
62843                                                                                           15
62844                                                                                           15
62846                                                                                           12
62848                                                                                           15
62849                                                                                           15
62850                                                                                           15
62851                                                                                        12,15
62852                                                                                           15
62853                                                                                           15
62854                                                                                           15
62856                                                                                           12
62858                                                                                           15
62859                                                                                           15
62860                                                                                        12,15
62861                                                                                           15
62862                                                                                           15
62863                                                                                           15
62864                                                                                           12
62865                                                                                           12
62867                                                                                           15
62868                                                                                           15
62869                                                                                           15
62870                                                                                           15
62871                                                                                           15
62872                                                                                           12
62874                                                                                           12
