TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
78622                                                                                           27
78623                                                                                        21,25
78624                                                                                           21
78626                                                                                           31
78628                                                                                           31
78629                                                                                        27,34
78631                                                                                        11,21
78632                                                                                           27
78633                                                                                           31
78634                                                                                        17,31
78635                                                                                           21
78636                                                                                           21
78638                                                                                           15
78639                                                                                        11,25
78640                                                                                  21,25,27,35
78641                                                                                     10,25,31
78642                                                                                        25,31
78643                                                                                        11,21
78644                                                                                        27,35
78645                                                                                        10,25
78648                                                                                        15,27
78650                                                                                        10,17
78652                                                                                        21,25
78653                                                                                     10,17,35
78654                                                                                           25
78655                                                                                        15,35
78656                                                                                        27,35
78657                                                                                        11,25
78659                                                                                           10
78660                                                                                        10,17
78661                                                                                           27
78662                                                                                           27
78663                                                                                        21,25
78664                                                                                        17,31
78665                                                                                           31
78666                                                                                  15,21,25,35
78669                                                                                        21,25
78670                                                                                           15
78671                                                                                           21
78672                                                                                           11
78675                                                                                           21
78676                                                                                        21,25
78677                                                                                           34
78681                                                                                           31
78701                                                                                        21,25
78702                                                                                        25,35
78703                                                                                     10,21,25
78704                                                                                        21,35
78705                                                                                     10,21,25
78712                                                                                           25
78717                                                                                           31
78719                                                                                           35
78721                                                                                        25,35
78722                                                                                           25
78723                                                                                        10,25
78724                                                                                     10,25,35
78725                                                                                        25,35
78726                                                                                        10,31
78727                                                                                        17,31
78728                                                                                        17,31
78729                                                                                        17,31
78730                                                                                        10,25
78731                                                                                        10,25
78732                                                                                        10,25
78733                                                                                        21,25
78734                                                                                           25
78735                                                                                           21
78736                                                                                        21,25
78737                                                                                           25
78738                                                                                        21,25
78739                                                                                        21,25
78741                                                                                        21,35
78742                                                                                           35
78744                                                                                        21,35
78745                                                                                     21,25,35
78746                                                                                     10,21,25
78747                                                                                        21,35
78748                                                                                        21,35
78749                                                                                        21,25
78750                                                                                     10,25,31
78751                                                                                        10,25
78752                                                                                        10,35
78753                                                                                     10,17,35
78754                                                                                     10,17,35
78756                                                                                        10,25
78757                                                                                           10
78758                                                                                     10,17,35
78759                                                                                     10,17,31
78801                                                                                           23
78802                                                                                           23
78827                                                                                           23
78828                                                                                        21,23
78829                                                                                           23
78830                                                                                           23
78832                                                                                           23
78833                                                                                        21,23
78834                                                                                           23
78836                                                                                           23
78837                                                                                           23
78838                                                                                           23
78839                                                                                           23
78840                                                                                           23
78843                                                                                           23
78850                                                                                           23
78851                                                                                           23
78852                                                                                           23
78860                                                                                           23
78861                                                                                           23
78870                                                                                           23
78871                                                                                           23
78872                                                                                           23
78873                                                                                           21
78877                                                                                           23
78879                                                                                        21,23
78880                                                                                        21,23
78881                                                                                           23
78883                                                                                           21
78884                                                                                        21,23
78885                                                                                           21
78886                                                                                           23
78931                                                                                           10
78932                                                                                           10
78933                                                                                           10
78934                                                                                           10
78935                                                                                           10
78938                                                                                           10
78940                                                                                           10
78941                                                                                        10,27
78942                                                                                           10
78943                                                                                           10
78944                                                                                           10
78945                                                                                           10
78946                                                                                           10
78947                                                                                        10,17
78948                                                                                           10
78949                                                                                           10
78950                                                                                           10
78951                                                                                           10
78953                                                                                           27
78954                                                                                           10
78956                                                                                        10,27
78957                                                                                        10,27
78959                                                                                        10,27
78962                                                                                           10
78963                                                                                           10
79001                                                                                           13
79003                                                                                           13
79005                                                                                           13
79007                                                                                           13
79009                                                                                           19
79010                                                                                           13
79011                                                                                           13
79012                                                                                           13
79013                                                                                           13
79014                                                                                           13
79015                                                                                           13
79016                                                                                           13
79018                                                                                           13
79019                                                                                           13
79021                                                                                           19
79022                                                                                           13
79024                                                                                           13
79025                                                                                           13
79027                                                                                           19
79029                                                                                           13
79031                                                                                           19
79032                                                                                           19
79033                                                                                           13
79034                                                                                           13
79035                                                                                        13,19
79036                                                                                           13
79039                                                                                           13
79040                                                                                           13
79041                                                                                           19
79042                                                                                        13,19
79043                                                                                           19
79044                                                                                           13
79045                                                                                        13,19
79046                                                                                           13
79051                                                                                           13
79052                                                                                        13,19
79053                                                                                           19
79054                                                                                           13
79056                                                                                           13
79057                                                                                           13
79058                                                                                           13
79059                                                                                           13
79061                                                                                           13
79062                                                                                           13
79063                                                                                           19
79064                                                                                           19
79065                                                                                           13
79068                                                                                           13
79070                                                                                           13
79072                                                                                        13,19
79078                                                                                           13
79079                                                                                           13
79080                                                                                           13
79081                                                                                           13
79082                                                                                           19
79083                                                                                           13
79084                                                                                           13
79085                                                                                           19
79086                                                                                           13
79087                                                                                           13
79088                                                                                        13,19
79091                                                                                           13
79092                                                                                           13
79093                                                                                           13
79094                                                                                           13
79095                                                                                           13
79096                                                                                           13
79097                                                                                           13
79098                                                                                           13
79101                                                                                           13
79102                                                                                           13
79103                                                                                           13
79104                                                                                           13
79105                                                                                           13
79106                                                                                           13
79107                                                                                           13
79108                                                                                           13
79109                                                                                           13
79110                                                                                           13
79111                                                                                           13
79118                                                                                           13
79119                                                                                           13
79121                                                                                           13
79124                                                                                           13
79201                                                                                           13
79220                                                                                           13
79225                                                                                           13
79226                                                                                           13
79227                                                                                           13
79229                                                                                           13
79230                                                                                           13
79231                                                                                           19
79233                                                                                           13
79234                                                                                           13
79235                                                                                        13,19
79236                                                                                           13
79237                                                                                           13
79239                                                                                           13
79240                                                                                           13
79241                                                                                        13,19
79243                                                                                           13
79244                                                                                           13
79245                                                                                           13
79247                                                                                           13
79248                                                                                           13
79250                                                                                           19
79251                                                                                           13
79252                                                                                           13
79255                                                                                           13
79256                                                                                           13
79257                                                                                           13
79258                                                                                           13
79259                                                                                           13
79261                                                                                           13
79311                                                                                           19
79312                                                                                           19
79313                                                                                           19
79314                                                                                           19
79316                                                                                           19
79322                                                                                           19
79323                                                                                           19
79324                                                                                           19
79325                                                                                           19
79326                                                                                           19
79329                                                                                           19
79330                                                                                           19
79331                                                                                        11,19
79336                                                                                           19
79339                                                                                           19
79342                                                                                           19
79343                                                                                           19
79344                                                                                           19
79345                                                                                           19
79346                                                                                           19
79347                                                                                           19
79350                                                                                           19
79351                                                                                        11,19
79353                                                                                           19
79355                                                                                           19
79356                                                                                           19
79357                                                                                           19
79358                                                                                           19
79359                                                                                           19
79360                                                                                           19
79363                                                                                           19
79364                                                                                           19
79366                                                                                           19
79367                                                                                           19
79369                                                                                           19
79370                                                                                        13,19
79371                                                                                           19
79372                                                                                           19
79373                                                                                           19
79376                                                                                           19
79377                                                                                           11
79378                                                                                           19
79379                                                                                           19
79380                                                                                           19
79381                                                                                           19
79382                                                                                           19
79401                                                                                           19
79403                                                                                           19
79404                                                                                           19
79406                                                                                           19
79407                                                                                           19
79410                                                                                           19
79411                                                                                           19
79412                                                                                           19
79413                                                                                           19
79414                                                                                           19
79415                                                                                           19
79416                                                                                           19
79423                                                                                           19
79424                                                                                           19
79501                                                                                           19
79502                                                                                           19
79503                                                                                           19
79504                                                                                        11,19
79505                                                                                           13
79506                                                                                        11,19
79508                                                                                           19
79510                                                                                           11
79511                                                                                           19
79512                                                                                        11,19
79517                                                                                           19
79518                                                                                           19
79519                                                                                           11
79520                                                                                           19
79521                                                                                           19
79525                                                                                           19
79526                                                                                           19
79527                                                                                           19
79528                                                                                           19
79529                                                                                        13,19
79530                                                                                           19
79532                                                                                        11,19
79533                                                                                           19
79534                                                                                           19
79535                                                                                           19
79536                                                                                           19
79537                                                                                           19
79538                                                                                           11
79539                                                                                           19
79540                                                                                           19
79541                                                                                        11,19
79543                                                                                           19
79544                                                                                           19
79545                                                                                           19
79546                                                                                           19
79547                                                                                           19
79548                                                                                           19
79549                                                                                           19
79553                                                                                           19
79556                                                                                           19
79560                                                                                           19
79561                                                                                           19
79562                                                                                           19
79563                                                                                           19
79565                                                                                           11
79566                                                                                        11,19
79567                                                                                        11,19
79601                                                                                        11,19
79602                                                                                        11,19
79603                                                                                           19
79605                                                                                           19
79606                                                                                           19
79607                                                                                           19
79699                                                                                           19
79701                                                                                           11
79703                                                                                           11
79705                                                                                           11
79706                                                                                           11
79707                                                                                           11
79713                                                                                        11,19
79714                                                                                           11
79718                                                                                           23
79719                                                                                           23
79720                                                                                        11,19
79730                                                                                           23
79731                                                                                           23
79733                                                                                           19
79734                                                                                           23
79735                                                                                           23
79738                                                                                           19
79739                                                                                        11,23
79741                                                                                           11
79742                                                                                           23
79743                                                                                           23
79744                                                                                           23
79745                                                                                           23
79748                                                                                        11,19
79749                                                                                           11
79752                                                                                           23
79754                                                                                           23
79755                                                                                           23
79756                                                                                           23
79758                                                                                           11
79759                                                                                           11
79761                                                                                           11
79762                                                                                           11
79763                                                                                           11
79764                                                                                           11
79765                                                                                           11
79766                                                                                        11,23
79770                                                                                           23
79772                                                                                           23
79777                                                                                           23
79778                                                                                           23
79780                                                                                           23
79781                                                                                           23
79782                                                                                           11
79783                                                                                           11
79785                                                                                           23
79788                                                                                           23
79789                                                                                           23
79821                                                                                           16
79830                                                                                           23
79831                                                                                           23
79834                                                                                           23
79835                                                                                           16
79836                                                                                           23
79837                                                                                           23
79838                                                                                           23
79839                                                                                           23
79842                                                                                           23
79843                                                                                           23
79845                                                                                           23
79846                                                                                           23
79847                                                                                           23
79848                                                                                           23
79849                                                                                           23
79851                                                                                           23
79852                                                                                           23
79853                                                                                           23
79854                                                                                           23
79855                                                                                           23
79901                                                                                           16
79902                                                                                           16
79903                                                                                           16
79904                                                                                           16
79905                                                                                           16
79906                                                                                           16
79907                                                                                        16,23
79908                                                                                           16
79911                                                                                           16
