MISSOURI CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
65446                                                                                            8
65449                                                                                            8
65452                                                                                          3,4
65453                                                                                          3,8
65456                                                                                            8
65457                                                                                            4
65459                                                                                        3,4,8
65461                                                                                          4,8
65462                                                                                            8
65463                                                                                            4
65464                                                                                            8
65466                                                                                            8
65468                                                                                            8
65470                                                                                          4,8
65473                                                                                            4
65479                                                                                            8
65483                                                                                            8
65484                                                                                            8
65486                                                                                            3
65501                                                                                            8
65529                                                                                            8
65534                                                                                            4
65535                                                                                            8
65536                                                                                            4
65541                                                                                            8
65542                                                                                            8
65543                                                                                          4,8
65548                                                                                            8
65550                                                                                          4,8
65552                                                                                          4,8
65555                                                                                            8
65556                                                                                          3,4
65557                                                                                            8
65559                                                                                          3,8
65560                                                                                            8
65564                                                                                            8
65565                                                                                            8
65566                                                                                            8
65567                                                                                            4
65570                                                                                            8
65571                                                                                            8
65580                                                                                            3
65582                                                                                            3
65583                                                                                            4
65584                                                                                            4
65586                                                                                            8
65588                                                                                            8
65589                                                                                            8
65590                                                                                            4
65591                                                                                          3,4
65601                                                                                          4,7
65603                                                                                            4
65604                                                                                          4,7
65605                                                                                            7
65606                                                                                            8
65608                                                                                          7,8
65609                                                                                            8
65610                                                                                            7
65611                                                                                            7
65612                                                                                            7
65613                                                                                            7
65614                                                                                            7
65616                                                                                            7
65617                                                                                            7
65618                                                                                            8
65619                                                                                            7
65620                                                                                            7
65622                                                                                          4,7
65623                                                                                            7
65624                                                                                            7
65625                                                                                            7
65626                                                                                            8
65627                                                                                            7
65629                                                                                            7
65630                                                                                            7
65631                                                                                            7
65632                                                                                            4
65633                                                                                            7
65634                                                                                            4
65635                                                                                            4
65637                                                                                            8
65638                                                                                            8
65640                                                                                          4,7
65641                                                                                            7
65644                                                                                            4
65646                                                                                          4,7
65647                                                                                            7
65648                                                                                          4,7
65649                                                                                          4,7
65650                                                                                          4,7
65652                                                                                        4,7,8
65653                                                                                            7
65654                                                                                            7
65655                                                                                            8
65656                                                                                            7
65657                                                                                            7
65658                                                                                            7
65660                                                                                            8
65661                                                                                            4
65662                                                                                          4,8
65663                                                                                            7
65664                                                                                            7
65667                                                                                            8
65668                                                                                            4
65669                                                                                            7
65672                                                                                            7
65674                                                                                          4,7
65676                                                                                            8
65679                                                                                            7
65680                                                                                            7
65681                                                                                            7
65682                                                                                          4,7
65685                                                                                          4,7
65686                                                                                            7
65689                                                                                            8
65690                                                                                            8
65692                                                                                            8
65702                                                                                            8
65704                                                                                            8
65705                                                                                            7
65706                                                                                          4,7
65707                                                                                            7
65708                                                                                            7
65710                                                                                            7
65711                                                                                            8
65712                                                                                            7
65713                                                                                          4,8
65714                                                                                            7
65715                                                                                            8
65717                                                                                            8
65720                                                                                          7,8
65721                                                                                            7
65722                                                                                            4
65723                                                                                            7
65724                                                                                            4
65725                                                                                            7
65727                                                                                            7
65728                                                                                            7
65729                                                                                            8
65730                                                                                            7
65731                                                                                            7
65732                                                                                            4
65733                                                                                          7,8
65734                                                                                            7
65735                                                                                            4
65737                                                                                            7
65738                                                                                            7
65739                                                                                            7
65740                                                                                            7
65742                                                                                          4,7
65744                                                                                            7
65745                                                                                            7
65746                                                                                        4,7,8
65747                                                                                            7
65752                                                                                          4,7
65753                                                                                            7
65754                                                                                            7
65755                                                                                            8
65756                                                                                            7
65757                                                                                          4,7
65759                                                                                            7
65760                                                                                            8
65761                                                                                          7,8
65762                                                                                            8
65764                                                                                            4
65766                                                                                            8
65767                                                                                          4,7
65768                                                                                            8
65769                                                                                            7
65770                                                                                          4,7
65771                                                                                            7
65772                                                                                            7
65773                                                                                            8
65774                                                                                            4
65775                                                                                            8
65777                                                                                            8
65778                                                                                            8
65779                                                                                            4
65781                                                                                            7
65783                                                                                            4
65784                                                                                            8
65785                                                                                            4
65786                                                                                            4
65787                                                                                            4
65788                                                                                            8
65789                                                                                            8
65790                                                                                            8
65791                                                                                            8
65793                                                                                            8
65802                                                                                            7
65803                                                                                            7
65804                                                                                            7
65806                                                                                            7
65807                                                                                            7
65809                                                                                            7
65810                                                                                            7
72644                                                                                            7
