PENNSYLVANIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
17099                                                                                           10
17101                                                                                            4
17102                                                                                            4
17103                                                                                         4,11
17104                                                                                         4,11
17109                                                                                         4,11
17110                                                                                         4,11
17111                                                                                      4,11,15
17112                                                                                        11,15
17113                                                                                           11
17120                                                                                            4
17201                                                                                            9
17202                                                                                            9
17210                                                                                            9
17211                                                                                            9
17212                                                                                            9
17213                                                                                            9
17214                                                                                            9
17215                                                                                            9
17217                                                                                            9
17219                                                                                            9
17220                                                                                            9
17221                                                                                            9
17222                                                                                          4,9
17223                                                                                            9
17224                                                                                            9
17225                                                                                            9
17228                                                                                            9
17229                                                                                            9
17233                                                                                            9
17235                                                                                            9
17236                                                                                            9
17237                                                                                            9
17238                                                                                            9
17239                                                                                            9
17240                                                                                         9,11
17241                                                                                           11
17243                                                                                       5,9,10
17244                                                                                            9
17246                                                                                            9
17247                                                                                            9
17249                                                                                            9
17250                                                                                            9
17251                                                                                            9
17252                                                                                            9
17253                                                                                            9
17254                                                                                            9
17255                                                                                            9
17256                                                                                            9
17257                                                                                         9,11
17260                                                                                          5,9
17261                                                                                            9
17262                                                                                            9
17263                                                                                            9
17264                                                                                            9
17265                                                                                            9
17266                                                                                           11
17267                                                                                            9
17268                                                                                            9
17270                                                                                            9
17271                                                                                            9
17272                                                                                            9
17301                                                                                            4
17302                                                                                            4
17304                                                                                            4
17306                                                                                            4
17307                                                                                         4,11
17309                                                                                            4
17311                                                                                            4
17313                                                                                            4
17314                                                                                            4
17315                                                                                            4
17316                                                                                            4
17317                                                                                            4
17318                                                                                            4
17319                                                                                            4
17320                                                                                            4
17321                                                                                            4
17322                                                                                            4
17324                                                                                         4,11
17325                                                                                            4
17327                                                                                            4
17329                                                                                            4
17331                                                                                            4
17339                                                                                            4
17340                                                                                            4
17343                                                                                            4
17344                                                                                            4
17345                                                                                            4
17347                                                                                            4
17349                                                                                            4
17350                                                                                            4
17352                                                                                            4
17353                                                                                            4
17355                                                                                            4
17356                                                                                            4
17360                                                                                            4
17361                                                                                            4
17362                                                                                            4
17363                                                                                            4
17364                                                                                            4
17365                                                                                            4
17366                                                                                            4
17368                                                                                            4
17370                                                                                            4
17371                                                                                            4
17372                                                                                            4
17401                                                                                            4
17402                                                                                            4
17403                                                                                            4
17404                                                                                            4
17406                                                                                            4
17407                                                                                            4
17408                                                                                            4
17501                                                                                           16
17502                                                                                           16
17505                                                                                         7,16
17507                                                                                           16
17508                                                                                           16
17509                                                                                            7
17512                                                                                           16
17516                                                                                           16
17517                                                                                           16
17518                                                                                           16
17519                                                                                           16
17520                                                                                           16
17522                                                                                           16
17527                                                                                            7
17529                                                                                         7,16
17532                                                                                           16
17535                                                                                            7
17536                                                                                         7,16
17538                                                                                           16
17540                                                                                           16
17543                                                                                           16
17545                                                                                      6,15,16
17547                                                                                           16
17550                                                                                           16
17551                                                                                           16
17552                                                                                           16
17554                                                                                           16
17555                                                                                         7,16
17557                                                                                         7,16
17560                                                                                           16
17562                                                                                         7,16
17563                                                                                           16
17565                                                                                           16
17566                                                                                         7,16
17569                                                                                       6,7,16
17570                                                                                           16
17572                                                                                         7,16
17576                                                                                           16
17578                                                                                           16
17579                                                                                         7,16
17581                                                                                           16
17582                                                                                           16
17584                                                                                           16
17601                                                                                           16
17602                                                                                           16
17603                                                                                           16
17606                                                                                           16
17701                                                                                           10
17702                                                                                           10
17721                                                                                            5
17723                                                                                           10
17724                                                                                           10
17727                                                                                           10
17728                                                                                           10
17729                                                                                            5
17730                                                                                           10
17731                                                                                           10
17737                                                                                           10
17739                                                                                           10
17740                                                                                         5,10
17742                                                                                           10
17744                                                                                           10
17745                                                                                         5,10
17747                                                                                            5
17748                                                                                            5
17749                                                                                           10
17750                                                                                            5
17751                                                                                            5
17752                                                                                           10
17754                                                                                           10
17756                                                                                        10,11
17758                                                                                           10
17760                                                                                            5
17762                                                                                           10
17763                                                                                           10
17764                                                                                            5
17765                                                                                           10
17767                                                                                            5
17768                                                                                           10
17771                                                                                           10
17772                                                                                        10,11
17774                                                                                        10,11
17776                                                                                           10
17777                                                                                        10,11
17778                                                                                            5
17779                                                                                            5
17801                                                                                           11
17810                                                                                           10
17812                                                                                           10
17813                                                                                           10
17814                                                                                        10,11
17815                                                                                           11
17820                                                                                           11
17821                                                                                        10,11
17822                                                                                           11
17823                                                                                           11
17824                                                                                           11
17827                                                                                           10
17829                                                                                           10
17830                                                                                           11
17832                                                                                           11
17834                                                                                           11
17835                                                                                           10
17836                                                                                           11
17837                                                                                           10
17840                                                                                           11
17841                                                                                           10
17842                                                                                           10
17844                                                                                           10
17845                                                                                           10
17846                                                                                        10,11
17847                                                                                        10,11
17850                                                                                           10
17851                                                                                           11
17853                                                                                           10
17855                                                                                           10
17856                                                                                           10
17857                                                                                           10
17859                                                                                           11
17860                                                                                           11
17861                                                                                           10
17862                                                                                           10
17864                                                                                           10
17865                                                                                           10
17866                                                                                           11
17867                                                                                           11
17868                                                                                           11
17870                                                                                           10
17872                                                                                           11
17876                                                                                           10
17878                                                                                           11
17880                                                                                           10
17881                                                                                           11
17884                                                                                           11
17885                                                                                           10
17886                                                                                           10
17887                                                                                           10
17888                                                                                           11
17889                                                                                           10
17901                                                                                           17
17920                                                                                           11
17921                                                                                        11,17
17922                                                                                           17
17923                                                                                           17
17925                                                                                           17
17929                                                                                           17
17930                                                                                           17
17931                                                                                           17
17933                                                                                           17
17934                                                                                           17
17935                                                                                           17
17936                                                                                           17
17938                                                                                           17
17941                                                                                        11,17
17943                                                                                           17
17944                                                                                           17
17945                                                                                        11,17
17946                                                                                           17
17948                                                                                           17
17949                                                                                           17
17951                                                                                           17
17952                                                                                           17
17953                                                                                           17
17954                                                                                           17
17957                                                                                           17
17959                                                                                           17
17960                                                                                           17
17961                                                                                           17
17963                                                                                        15,17
17964                                                                                        11,17
17965                                                                                           17
17967                                                                                           17
17968                                                                                           17
17970                                                                                           17
17972                                                                                           17
17974                                                                                           17
17976                                                                                           17
17978                                                                                           17
17979                                                                                           17
17980                                                                                        11,17
17981                                                                                           17
17982                                                                                           17
17983                                                                                           17
17985                                                                                        11,17
18011                                                                                         6,15
18013                                                                                           17
18014                                                                                           15
18015                                                                                        15,17
18016                                                                                           15
18017                                                                                        15,17
18018                                                                                           15
18020                                                                                        15,17
18030                                                                                           17
18031                                                                                           15
18032                                                                                           15
18034                                                                                           15
18035                                                                                           15
18036                                                                                         8,15
18037                                                                                           15
18038                                                                                           15
18040                                                                                        15,17
18041                                                                                       6,8,15
18042                                                                                        15,17
18045                                                                                        15,17
18046                                                                                           15
18049                                                                                           15
18051                                                                                           15
18052                                                                                           15
18053                                                                                           15
18054                                                                                          6,8
18055                                                                                         8,15
18056                                                                                            6
18058                                                                                           17
18059                                                                                           15
18062                                                                                         6,15
18063                                                                                           17
18064                                                                                        15,17
18066                                                                                           15
18067                                                                                           15
18068                                                                                           15
18069                                                                                           15
18070                                                                                            6
18071                                                                                           17
18072                                                                                        15,17
18073                                                                                          6,8
18074                                                                                          6,8
18076                                                                                          6,8
18077                                                                                         8,15
18078                                                                                           15
18079                                                                                           15
18080                                                                                           15
18081                                                                                            8
18083                                                                                           17
18085                                                                                           17
18086                                                                                           15
18087                                                                                           15
18088                                                                                           15
18091                                                                                        15,17
18092                                                                                         6,15
